"","loc_id","Protein.names","uniprot_accession.y","Gene.Names","Organism","sample","count","tissue","treatment","day"
"212","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T046F",0,"F","DO","3"
"213","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T046G",0,"G","DO","3"
"214","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T047G",0,"G","DO","3"
"215","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T049F",40,"F","DO","3"
"216","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T049G",0,"G","DO","3"
"217","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T051F",0,"F","DO","3"
"218","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T051G",0,"G","DO","3"
"219","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T052F",17,"F","DO","3"
"220","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T052G",0,"G","DO","3"
"221","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T055F",0,"F","DO","3"
"222","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T055G",0,"G","DO","3"
"223","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T056F",6,"F","DO","3"
"224","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T056G",0,"G","DO","3"
"225","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T057F",0,"F","DO","3"
"226","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T057G",0,"G","DO","3"
"227","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T058F",0,"F","DO","3"
"228","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T058G",0,"G","DO","3"
"229","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T110F",0,"F","DO","3"
"230","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T110G",0,"G","DO","3"
"231","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T111F",0,"F","DO","3"
"232","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T111G",0,"G","DO","3"
"233","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T112F",0,"F","DO","3"
"234","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T112G",0,"G","DO","3"
"235","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T118F",0,"F","OA","3"
"236","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T118G",0,"G","OA","3"
"237","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T119F",0,"F","OA","3"
"238","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T119G",0,"G","OA","3"
"239","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T126F",0,"F","control","3"
"240","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T126G",0,"G","control","3"
"241","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T127F",0,"F","control","3"
"242","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T127G",0,"G","control","3"
"243","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T128F",2,"F","control","3"
"244","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T128G",0,"G","control","3"
"245","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T129F",0,"F","control","3"
"246","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T129G",0,"G","control","3"
"247","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T130F",0,"F","control","3"
"248","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T130G",0,"G","control","3"
"249","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T131F",0,"F","control","3"
"250","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T131G",0,"G","control","3"
"251","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T132F",0,"F","control","3"
"252","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T132G",0,"G","control","3"
"253","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T133F",15,"F","control","3"
"254","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T133G",0,"G","control","3"
"255","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T134F",0,"F","control","3"
"256","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T134G",0,"G","control","3"
"257","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T135F",0,"F","control","3"
"258","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T135G",0,"G","control","3"
"259","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T136F",0,"F","control","3"
"260","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T136G",0,"G","control","3"
"261","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T137F",0,"F","control","3"
"262","LOC134727530","Foot protein 14","A0A223HCK7",NA,"Mytilus californianus (California mussel)","T137G",10,"G","control","3"
"263","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T001F",312,"F","control","0"
"264","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T001FX",153,"X","control","0"
"265","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T001G",0,"G","control","0"
"266","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T002F",10,"F","control","0"
"267","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T002FX",135,"X","control","0"
"268","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T002G",0,"G","control","0"
"269","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T003F",154,"F","control","0"
"270","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T003FX",66,"X","control","0"
"271","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T003G",0,"G","control","0"
"272","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T004F",73,"F","control","0"
"273","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T004FX",38,"X","control","0"
"274","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T004G",0,"G","control","0"
"275","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T005F",11,"F","control","0"
"276","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T005FX",15,"X","control","0"
"277","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T005G",0,"G","control","0"
"278","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T006F",64,"F","control","0"
"279","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T006FX",71,"X","control","0"
"280","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T006G",0,"G","control","0"
"281","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T007F",433,"F","control","0"
"282","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T007FX",19,"X","control","0"
"283","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T007G",0,"G","control","0"
"284","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T008F",237,"F","control","0"
"285","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T008FX",25,"X","control","0"
"286","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T008G",0,"G","control","0"
"287","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T009F",79,"F","control","0"
"288","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T009FX",53,"X","control","0"
"289","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T009G",0,"G","control","0"
"290","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T010F",295,"F","control","0"
"291","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T010FX",82,"X","control","0"
"292","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T010G",0,"G","control","0"
"293","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T011F",32,"F","control","0"
"294","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T011FX",63,"X","control","0"
"295","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T011G",0,"G","control","0"
"296","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T012F",122,"F","control","0"
"297","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T012FX",24,"X","control","0"
"298","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T012G",0,"G","control","0"
"299","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T014F",0,"F","OA","3"
"300","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T014G",0,"G","OA","3"
"301","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T015F",57,"F","OA","3"
"302","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T015G",0,"G","OA","3"
"303","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T016F",0,"F","OA","3"
"304","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T016G",0,"G","OA","3"
"305","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T017F",0,"F","OA","3"
"306","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T017G",0,"G","OA","3"
"307","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T019F",0,"F","OA","3"
"308","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T019G",0,"G","OA","3"
"309","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T021F",0,"F","OA","3"
"310","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T021G",0,"G","OA","3"
"311","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T023F",0,"F","OA","3"
"312","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T023G",0,"G","OA","3"
"313","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T025F",0,"F","OA","3"
"314","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T025G",0,"G","OA","3"
"315","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T026F",0,"F","OA","3"
"316","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T026G",0,"G","OA","3"
"317","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T027F",0,"F","OA","3"
"318","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T027G",0,"G","OA","3"
"319","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T029F",38,"F","OW","3"
"320","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T029G",0,"G","OW","3"
"321","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T030F",0,"F","OW","3"
"322","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T030G",0,"G","OW","3"
"323","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T031F",12,"F","OW","3"
"324","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T031G",0,"G","OW","3"
"325","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T033F",0,"F","OW","3"
"326","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T033G",0,"G","OW","3"
"327","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T034F",0,"F","OW","3"
"328","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T034G",0,"G","OW","3"
"329","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T035F",0,"F","OW","3"
"330","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T035G",0,"G","OW","3"
"331","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T036F",0,"F","OW","3"
"332","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T036G",0,"G","OW","3"
"333","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T037F",12,"F","OW","3"
"334","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T037G",0,"G","OW","3"
"335","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T038F",0,"F","OW","3"
"336","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T038G",0,"G","OW","3"
"337","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T039F",0,"F","OW","3"
"338","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T039G",0,"G","OW","3"
"339","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T040F",14,"F","OW","3"
"340","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T040G",0,"G","OW","3"
"341","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T041F",0,"F","OW","3"
"342","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T041G",0,"G","OW","3"
"343","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T046F",0,"F","DO","3"
"344","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T046G",0,"G","DO","3"
"345","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T047G",0,"G","DO","3"
"346","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T049F",30,"F","DO","3"
"347","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T049G",0,"G","DO","3"
"348","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T051F",0,"F","DO","3"
"349","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T051G",0,"G","DO","3"
"350","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T052F",0,"F","DO","3"
"351","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T052G",0,"G","DO","3"
"352","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T055F",0,"F","DO","3"
"353","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T055G",0,"G","DO","3"
"354","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T056F",0,"F","DO","3"
"355","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T056G",0,"G","DO","3"
"356","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T057F",27,"F","DO","3"
"357","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T057G",0,"G","DO","3"
"358","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T058F",0,"F","DO","3"
"359","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T058G",0,"G","DO","3"
"360","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T110F",0,"F","DO","3"
"361","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T110G",0,"G","DO","3"
"362","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T111F",0,"F","DO","3"
"363","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T111G",0,"G","DO","3"
"364","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T112F",0,"F","DO","3"
"365","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T112G",0,"G","DO","3"
"366","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T118F",10,"F","OA","3"
"367","LOC134710787","Foot protein 12","A0A223HCL5",NA,"Mytilus californianus (California mussel)","T118G",0,"G","OA","3"
