qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/309213,87.643,1052,97,29,1058,2088,1,1040,0,1194
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/317289,89.63,945,79,15,1149,2088,15,945,0,1186
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/329665,89.195,944,85,12,1149,2088,14,944,0,1164
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/279362,86.986,1045,105,11,746,1786,1,1018,0,1147
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/327611,89.821,894,72,15,1200,2088,1,880,0,1131
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/115634,89.135,902,90,7,232,1129,1546,2443,0,1116
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/115634,84.295,1127,130,26,1,1120,13,1099,0,1057
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/115634,89.439,606,62,2,1187,1791,905,1509,0,765
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/290810,87.017,1009,102,9,782,1786,3,986,0,1110
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/19444,80.15,1728,147,159,234,1786,1779,3485,0,1110
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/195601,80.096,1663,132,162,301,1786,3,1643,0,1053
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/182020,84.206,1127,131,24,1,1120,13,1099,0,1051
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/182020,88.779,606,66,2,1187,1791,905,1509,0,741
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/182020,91.194,511,45,0,232,742,1546,2056,0,695
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/328821,89.417,841,69,16,1255,2088,1,828,0,1044
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/288602,86.618,964,101,9,826,1786,2,940,0,1040
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/328736,89.525,821,67,14,1273,2088,1,807,0,1024
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/321367,88.431,873,66,32,1238,2088,1,860,0,1022
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/338833,89.526,802,67,14,1291,2088,2,790,0,1002
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/302103,87.22,892,91,7,896,1786,3,872,0,994
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/339433,89.032,775,65,16,1319,2088,1,760,0,944
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/342144,88.437,787,74,12,1306,2088,1,774,0,935
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/127382,88.636,748,67,12,1,742,14,749,0,894
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/312675,87.406,794,77,7,994,1786,3,774,0,891
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/321202,90.792,619,56,1,1168,1786,61,678,0,826
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/318007,87.466,734,69,7,1054,1786,1,712,0,824
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/349890,88.416,682,60,15,1411,2088,3,669,0,806
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/329565,91.289,574,50,0,1213,1786,1,574,0,784
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/355363,88.066,662,64,11,1430,2088,3,652,0,773
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/352901,88.39,646,58,14,1447,2088,1,633,0,763
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/44968,91.541,532,43,2,1261,1791,833,1363,0,734
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/350116,88.065,620,55,15,1474,2088,1,606,0,719
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/337551,90.467,535,51,0,1252,1786,1,535,0,706
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/343673,90.323,527,49,1,1262,1786,1,527,0,689
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/368437,88.596,570,50,12,1522,2088,9,566,0,680
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/361734,88.091,571,51,12,1522,2088,3,560,0,664
lcl|KY627772.1_cds_AST36131.1_1,MT_Pool_HQ_transcript/363538,88.489,556,46,14,1537,2088,1,542,0,658
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/269521,83.899,1503,162,37,1,1490,15,1450,0,1362
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/254491,83.4,1506,188,32,1,1490,15,1474,0,1339
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/265349,84.107,1378,181,21,123,1490,113,1462,0,1297
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/286989,84.069,1268,164,21,233,1490,1,1240,0,1188
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/300850,84.534,1222,133,26,276,1490,1,1173,0,1158
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/298801,86.093,1057,127,9,438,1490,124,1164,0,1120
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/310271,86.027,1052,127,9,443,1490,1,1036,0,1110
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/281085,85.914,1001,131,9,495,1490,347,1342,0,1059
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/322028,86.378,947,121,7,548,1490,1,943,0,1027
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/302865,87.123,862,105,5,632,1490,296,1154,0,972
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/240470,86.427,862,111,5,632,1490,844,1702,0,939
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/83347,86.427,862,111,5,632,1490,2034,2892,0,939
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/319236,86.211,863,112,6,632,1490,144,1003,0,928
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/332616,86.215,827,108,5,667,1490,1,824,0,891
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/327128,88,700,84,0,791,1490,141,840,0,828
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/296798,87.571,700,87,0,791,1490,419,1118,0,811
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/284845,87.571,700,87,0,791,1490,583,1282,0,811
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/244468,87.571,700,87,0,791,1490,916,1615,0,811
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/281066,80.473,1142,124,84,439,1490,197,1329,0,782
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/344094,87.316,678,86,0,813,1490,44,721,0,776
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/352136,87.227,642,81,1,849,1490,1,641,0,730
lcl|KY627771.1_cds_AST36130.1_1,MT_Pool_HQ_transcript/364459,87.544,562,69,1,929,1490,1,561,0,649
lcl|KY627770.1_cds_AST36129.1_1,MT_Pool_HQ_transcript/386221,85.45,378,37,9,1,378,28,387,5.2e-103,377
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/325046,83.316,965,139,15,1,960,16,963,0,870
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/286383,84.676,894,112,7,1,892,15,885,0,869
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/160131,84.676,894,112,7,1,892,15,885,0,869
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/242986,84.564,894,113,7,1,892,15,885,0,863
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/324867,83.493,939,130,7,1,937,15,930,0,852
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/287959,84.018,901,128,11,1,896,15,904,0,852
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/289066,84.116,894,117,9,1,892,19,889,0,841
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/180001,84.134,895,115,9,1,892,15,885,0,841
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/253788,83.482,896,120,12,1,892,19,890,0,809
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/307878,84.882,807,106,11,95,896,1,796,0,800
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/294158,83.673,833,111,9,62,892,5,814,0,761
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/246673,82.766,882,118,22,1,877,15,867,0,756
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/106555,82.096,916,129,22,1,912,15,899,0,750
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/326361,81.366,966,139,28,1,960,15,945,0,749
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/243375,82.099,905,128,22,1,900,16,891,0,743
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/299698,84.419,783,90,18,112,892,1,753,0,741
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/182784,81.768,905,131,22,1,900,15,890,0,726
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/242502,84.314,765,95,7,1,763,15,756,0,725
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/307418,84.964,685,77,12,210,892,2,662,0,671
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/301084,82.507,766,101,21,1,762,15,751,0,641
lcl|KY627769.1_cds_AST36128.1_1,MT_Pool_HQ_transcript/316099,81.257,843,113,31,127,960,257,1063,0,640
lcl|KY627768.1_cds_AST36127.1_1,MT_Pool_HQ_transcript/386221,84.91,391,24,8,1,387,28,387,1.49e-98,363
lcl|KY627765.1_cds_AST36124.1_1,MT_Pool_HQ_transcript/396003,82.812,128,13,2,1,119,59,186,1.18e-21,106
lcl|AY845259.1_cds_AAX23969.1_1,MT_Pool_HQ_transcript/375355,80.62,387,45,14,1,375,3,371,2.52e-71,272
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/264541,90.853,1301,103,8,1,1290,29,1324,0,1729
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/289409,90.987,1287,105,5,1,1277,28,1313,0,1724
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/273573,90.846,1289,104,8,1,1277,31,1317,0,1714
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/163047,92.201,1154,83,6,1,1149,29,1180,0,1626
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/272056,92.108,1153,86,4,1,1149,29,1180,0,1620
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/293617,92.028,1154,85,6,1,1149,29,1180,0,1615
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/262250,92.028,1154,85,6,1,1149,29,1180,0,1615
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/157618,91.941,1154,86,6,1,1149,29,1180,0,1609
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/296071,92.119,1142,83,6,1,1137,29,1168,0,1604
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/171688,91.854,1154,87,6,1,1149,28,1179,0,1604
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/292864,91.149,1175,89,8,123,1290,16,1182,0,1580
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/239398,91.342,1155,85,11,1,1149,29,1174,0,1565
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/273068,91.169,1155,87,11,1,1149,29,1174,0,1554
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/181935,91.169,1155,87,11,1,1149,28,1173,0,1554
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/256626,90.636,1164,84,21,1,1149,29,1182,0,1522
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/305739,91.384,1091,82,5,207,1290,3,1088,0,1483
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/275018,92.057,1045,76,6,106,1149,1,1039,0,1463
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/318119,91.391,1057,79,9,1,1050,29,1080,0,1437
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/257972,88.245,1191,94,42,1,1149,30,1216,0,1382
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/286021,90.272,1028,89,10,1,1023,29,1050,0,1334
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/236061,90.272,1028,89,10,1,1023,28,1049,0,1334
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/159848,90.185,1029,89,11,1,1023,28,1050,0,1330
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/154247,90.097,1030,89,12,1,1023,29,1052,0,1325
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/256886,90.087,1029,89,12,1,1023,29,1050,0,1323
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/241025,90.078,1028,90,11,1,1023,29,1049,0,1323
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/264103,90.068,1027,88,13,1,1023,29,1045,0,1319
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/283684,89.971,1027,94,8,1,1023,28,1049,0,1317
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/208209,89.971,1027,94,8,1,1023,29,1050,0,1317
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/130674,89.971,1027,94,8,1,1023,29,1050,0,1317
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/123195,89.971,1027,94,8,1,1023,29,1050,0,1317
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/264682,91.719,954,64,11,1,948,29,973,0,1310
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/257463,91.728,955,61,14,1,949,29,971,0,1310
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/251996,91.719,954,64,11,1,948,29,973,0,1310
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/248734,91.719,954,64,11,1,948,29,973,0,1310
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/247340,91.719,954,64,11,1,948,29,973,0,1310
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/238940,91.719,954,64,11,1,948,29,973,0,1310
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/161739,89.873,1027,92,10,1,1023,28,1046,0,1310
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/152990,91.719,954,64,11,1,948,29,973,0,1310
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/291437,92.527,910,66,2,241,1149,1,909,0,1303
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/153999,91.809,940,70,6,1,935,30,967,0,1303
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/281778,89.689,1028,88,15,1,1023,28,1042,0,1295
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/129405,89.602,1029,94,12,1,1023,29,1050,0,1295
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/140226,89.504,1029,95,12,1,1023,28,1049,0,1290
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/312960,90.76,974,76,7,324,1290,5,971,0,1288
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/166761,91.507,942,69,10,1,935,30,967,0,1286
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/103306,89.407,1029,95,13,1,1023,29,1049,0,1284
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/252552,89.417,1030,88,17,1,1023,28,1043,0,1279
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/97160,89.31,1029,97,12,1,1023,31,1052,0,1279
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/225440,89.32,1030,89,17,1,1023,29,1044,0,1273
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/41706,92.079,909,65,6,1,904,29,935,0,1273
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/290114,89.234,1031,88,19,1,1023,29,1044,0,1267
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/269078,92.053,906,65,6,1,901,29,932,0,1267
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/272305,89.116,1029,96,14,1,1023,29,1047,0,1266
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/294206,89.147,1032,87,21,1,1023,28,1043,0,1262
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/90678,89.126,1030,91,17,1,1023,28,1043,0,1262
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/283800,89.05,1032,89,20,1,1023,29,1045,0,1258
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/202744,88.953,1032,90,20,1,1023,31,1047,0,1253
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/225554,91.713,905,70,4,1,901,28,931,0,1251
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/45913,91.713,905,70,4,1,901,29,932,0,1251
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/257688,90.363,965,64,23,1,948,30,982,0,1240
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/28831,91.338,912,69,10,1,904,29,938,0,1238
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/290830,91.381,905,73,4,1,901,29,932,0,1234
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/297345,89.662,977,85,8,326,1290,255,1227,0,1230
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/31493,91.109,911,64,13,1,904,29,929,0,1218
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/271032,93.212,825,56,0,124,948,55,879,0,1214
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/296603,90.236,932,82,9,95,1023,1,926,0,1208
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/252451,89.583,960,71,20,1,935,30,985,0,1192
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/273811,91.561,865,63,9,1,857,29,891,0,1184
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/283276,90.231,911,80,6,246,1149,165,1073,0,1181
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/258224,89.796,931,77,14,96,1023,16,931,0,1177
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/280261,83.383,1348,125,71,37,1290,90,1432,0,1157
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/281686,93.325,779,51,1,170,948,1,778,0,1149
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/327319,90.679,869,69,5,429,1290,1,864,0,1146
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/268741,89.006,946,73,17,1,935,28,953,0,1142
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/269177,90.304,856,71,12,170,1023,1,846,0,1110
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/282648,89.456,882,81,12,144,1023,1,872,0,1103
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/274449,93.388,726,48,0,223,948,1,726,0,1075
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/233908,91.092,797,65,4,1,794,29,822,0,1074
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/306994,92.493,746,54,2,405,1149,1,745,0,1066
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/141111,86.419,994,76,51,1,935,30,1023,0,1033
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/287798,89.307,823,80,8,203,1023,1,817,0,1026
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/295490,93.373,664,44,0,285,948,2,665,0,983
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/340550,90.579,743,60,3,554,1290,1,739,0,976
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/288144,89.021,756,75,8,270,1023,1,750,0,929
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/325246,92.79,638,46,0,512,1149,13,650,0,924
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/303646,89.616,703,59,13,324,1023,3,694,0,881
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/256072,83.725,1020,73,75,2,929,36,1054,0,878
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/293743,89.577,662,62,7,363,1023,1,656,0,833
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/284363,89.053,676,64,10,351,1023,271,939,0,830
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/270383,89.053,676,64,10,351,1023,272,940,0,830
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/306812,93.967,547,33,0,402,948,1,547,0,828
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/318929,89.571,652,60,8,374,1023,1,646,0,821
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/295592,93.9,541,33,0,408,948,1,541,0,817
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/284176,90.199,602,48,10,1,593,30,629,0,774
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/337592,92.066,542,43,0,608,1149,1,542,0,763
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/302319,93.387,499,33,0,437,935,1,499,0,739
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/361695,87.624,606,61,6,696,1290,1,603,0,691
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/317946,93.261,460,31,0,489,948,1,460,0,678
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/315839,88.36,567,53,11,459,1023,1,556,0,669
lcl|AY845262.1_cds_AAX23972.1_1,MT_Pool_HQ_transcript/362789,89.583,528,46,2,769,1290,5,529,0,662
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/264103,91.141,1411,106,10,1,1401,29,1430,0,1895
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/257463,90.729,1413,103,17,1,1401,29,1425,0,1858
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/129405,91.008,1379,113,4,1,1369,29,1406,0,1849
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/272305,90.432,1411,118,8,1,1401,29,1432,0,1842
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/97160,90.645,1379,118,4,1,1369,31,1408,0,1821
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/241025,92.49,1265,87,6,1,1260,29,1290,0,1803
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/236061,92.49,1265,88,5,1,1260,28,1290,0,1803
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/159848,92.417,1266,88,6,1,1260,28,1291,0,1799
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/208209,92.247,1264,93,3,1,1260,29,1291,0,1786
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/123195,92.247,1264,93,3,1,1260,29,1291,0,1786
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/154247,92.436,1256,85,8,1,1248,29,1282,0,1784
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/283684,92.412,1252,90,3,1,1248,28,1278,0,1781
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/153999,92.095,1265,93,5,1,1260,30,1292,0,1775
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/256886,92.009,1264,96,3,1,1260,29,1291,0,1770
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/140226,92.009,1264,96,3,1,1260,28,1290,0,1770
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/166761,91.956,1268,90,10,1,1260,30,1293,0,1766
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/281778,92.003,1263,91,7,1,1260,28,1283,0,1764
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/161739,91.937,1265,92,6,1,1260,28,1287,0,1762
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/290114,91.096,1314,96,11,1,1302,29,1333,0,1759
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/252552,91.871,1267,86,12,1,1260,28,1284,0,1753
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/225440,91.871,1267,86,12,1,1260,29,1285,0,1753
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/202744,91.634,1267,90,11,1,1260,31,1288,0,1738
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/103306,91.773,1252,97,4,1,1248,29,1278,0,1736
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/90678,91.873,1255,85,12,1,1248,28,1272,0,1736
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/283800,91.554,1255,90,11,1,1248,29,1274,0,1716
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/294206,91.593,1249,88,12,1,1242,28,1266,0,1709
lcl|AY845261.1_cds_AAX23971.1_1,MT_Pool_HQ_transcript/264682,88.826,1414,129,18,1,1401,29,1426,0,1709
